dataset,model,objective,run_tag,smooth,scale,initial_prob,threshold,precision_mean,precision_std,precision_count,recall_mean,recall_std,recall_count,f1_mean,f1_std,f1_count,macro_f1_mean,macro_f1_std,macro_f1_count,iou_mean,iou_std,iou_count,accuracy_mean,accuracy_std,accuracy_count,brier_mean,brier_std,brier_count,pred_positive_rate_mean,pred_positive_rate_std,pred_positive_rate_count,abs_transition_count_error_mean,abs_transition_count_error_std,abs_transition_count_error_count,objective_label
sleep,gru,density_hard,objective_e20_bs32_eval5,none,8.0,0.0,0.75,0.8307972099230799,0.005011383553649468,3,0.9315950734723218,0.0031208307354046736,3,0.8783008675520442,0.0014547360786842359,3,0.9184485246051537,0.0011100678444673484,3,0.7830113125311057,0.0023121839944500256,3,0.9382134955610417,0.0010407819845645492,3,0.09569049376064853,0.008452168488276358,3,0.2683624029765674,0.002515713451991326,3,1872.3333333333333,86.58136828055635,3,BDL-Hard
sleep,gru,density_hard,objective_e20_bs32_eval5,none,8.0,0.5,0.75,0.8305857853355282,0.00490712550400692,3,0.9317973809605108,0.003192094802303154,3,0.8782727220200447,0.0013717142821061136,3,0.9184228310186718,0.0010532262489826995,3,0.7829663529172514,0.0021802516440877517,3,0.9381839868929173,0.0009962065743833457,3,0.09765380077359846,0.008415609096902444,3,0.2684887428036236,0.0025030431784580837,3,1882.3333333333333,87.03064594344528,3,BDL-Hard
sleep,gru,density_hard,objective_e20_bs32_eval5,none,8.0,0.0,0.7000000000000001,0.8193716786849091,0.005566285564571054,3,0.9446295675127874,0.0020505111608470315,3,0.8775425240071772,0.002512555649604452,3,0.9175224819048838,0.0018182536060395624,3,0.7818106495735434,0.003990611362118553,3,0.9369025896700327,0.0015742964129679764,3,0.09569049376064853,0.008452168488276358,3,0.2759120555166736,0.0023976590034069205,3,1981.3333333333333,167.50621879002978,3,BDL-Hard
sleep,gru,density_hard,objective_e20_bs32_eval5,none,8.0,0.2393167939518393,0.7000000000000001,0.8192563809004844,0.00550347516396793,3,0.9446862537808514,0.002088996924445518,3,0.8775009350388664,0.0024629812671903653,3,0.9174914488265409,0.0017841376656611441,3,0.7817443999333951,0.003911679644530076,3,0.9368744963497911,0.0015472429948817324,3,0.09625111848379048,0.008453742986448373,3,0.2759672807887835,0.002388751639526793,3,1982.6666666666667,162.6663251362535,3,BDL-Hard
sleep,gru,density_hard,objective_e20_bs32_eval5,none,8.0,0.5,0.7000000000000001,0.8189276230550194,0.0053973897182371736,3,0.9447525365431151,0.002111340346485659,3,0.8773412241327635,0.0024160350604531897,3,0.9173767311173012,0.001749880884462434,3,0.7814907094448107,0.003836298455835768,3,0.9367764367757158,0.0015174583558789547,3,0.09765380077359846,0.008415609096902444,3,0.2760970655191774,0.0023535524983084926,3,1986.6666666666667,162.6663251362535,3,BDL-Hard
sleep,gru,density_hard,objective_e20_bs32_eval5,none,4.0,1.0,0.7000000000000001,0.8097029714268995,0.0070648513637846305,3,0.9543007135105025,0.0028537177303963575,3,0.8760555411085207,0.002955617514914519,3,0.9161717441529169,0.0021877674101942013,3,0.7794555545263407,0.004674332193153709,3,0.9353700616643038,0.0019537070664944066,3,0.09469057772143569,0.0060622133636210745,3,0.28207351883042914,0.0033089575935629466,3,1384.3333333333333,16.743157806499113,3,BDL-Hard
sleep,gru,density_hard,objective_e20_bs32_eval5,none,2.0,0.2393167939518393,0.6000000000000001,0.8054147061595032,0.01305003020527703,3,0.9587384225550643,0.0038544513886907016,3,0.8753885390349665,0.009071086349307941,3,0.9155511618352999,0.0063640600710898115,3,0.7784687582932156,0.014278644762525694,3,0.934652747334446,0.005229038503952131,3,0.09631681113978978,0.0049735245184574315,3,0.2849148697623583,0.003785223299548631,3,1053.0,32.046840717924134,3,BDL-Hard
sleep,gru,density_hard,objective_e20_bs32_eval5,none,8.0,0.0,0.8,0.8433361456512927,0.00217979861235008,3,0.9098853486752262,0.004086147400154547,3,0.875340670366581,0.0009276076116960533,3,0.9170311807391752,0.0005423617728753682,3,0.7783170902592884,0.0014660401425945757,3,0.9379801767977801,0.000315741688230909,3,0.09569049376064853,0.008452168488276358,3,0.2582047182677936,0.0017955081459813207,3,1777.6666666666667,47.35328218121033,3,BDL-Hard
sleep,gru,density_hard,objective_e20_bs32_eval5,none,8.0,0.5,0.8,0.8431327270941399,0.0021630194089977666,3,0.910068240000732,0.004115443012855475,3,0.8753156630401165,0.0009456526970791808,3,0.9170082413588361,0.0005532540619382937,3,0.7782775810486965,0.0014944794984824183,3,0.9379535255300985,0.0003210562075082998,3,0.09765380077359846,0.008415609096902444,3,0.25831890746679864,0.001799129881638113,3,1783.6666666666667,43.98105652816144,3,BDL-Hard
sleep,gru,density_hard,objective_e20_bs32_eval5,none,8.0,0.2393167939518393,0.8,0.8432578092932131,0.0022128763642393235,3,0.9099223956063233,0.004075386254901507,3,0.8753155646788272,0.0009164161590514276,3,0.9170125510329349,0.0005364748678996674,3,0.77827737453942,0.00144829662343243,3,0.9379633528512477,0.0003155108453884012,3,0.09625111848379048,0.008453742986448373,3,0.25823927411987796,0.0018018523201490592,3,1780.3333333333333,49.66219219218313,3,BDL-Hard
sleep,gru,density_hard,objective_e20_bs32_eval5,none,2.0,0.0,0.6000000000000001,0.8057393130203172,0.012865483068188232,3,0.9575558220256504,0.003784213049023948,3,0.8750874957300011,0.00893242687845645,3,0.9153743011577854,0.006264659682073305,3,0.7779904500510232,0.01405380695107534,3,0.9345539934387675,0.005144782834039165,3,0.09547378321874161,0.004965165628318759,3,0.2844475913235864,0.0037192861062196377,3,1037.6666666666667,24.78574859336175,3,BDL-Hard
sleep,gru,density_hard,objective_e20_bs32_eval5,none,2.0,0.5,0.6000000000000001,0.8028537806878454,0.014094763677385193,3,0.9595532318649135,0.003775711216588706,3,0.8742070815538727,0.009733313960698249,3,0.9146814947745998,0.006845859634310281,3,0.7766137469657579,0.015283871838971686,3,0.9338832520656601,0.005646945214115001,3,0.09859614848019645,0.004947701120687596,3,0.2860743601345745,0.004159087941956797,3,1075.0,35.53871128783372,3,BDL-Hard
sleep,gru,density_hard,objective_e20_bs32_eval5,none,8.0,0.0,0.65,0.8061539658980991,0.004432083205798522,3,0.9535248481131618,0.0015789609278022486,3,0.8736624562540668,0.0023900723716564144,3,0.9144975423209485,0.001709378676560171,3,0.7756719703404094,0.00376907580104289,3,0.9340001384370457,0.0014515777728833661,3,0.09569049376064853,0.008452168488276358,3,0.2830720868188278,0.0018017491037156414,3,2074.0,188.93649726826206,3,BDL-Hard
