dataset,model,objective,seed,run_tag,run_dir,threshold,smooth,scale,initial_prob,precision,recall,f1,macro_f1,iou,accuracy,brier,pred_positive_rate,true_positive_rate,transition_count_error,abs_transition_count_error,series,bins,params
sleep,gru,density_custom,0,objective_e20_bs32_eval5,experiments/sleep/gru/density_custom/seed_0_objective_e20_bs32_eval5,0.35000000000000003,none,0.25,0.2393167939518393,0.25533965871486186,0.9917267061283435,0.4061165721730676,0.28550092646248126,0.25479690991376863,0.3058622320666344,0.20037297346352226,0.9294946855556324,0.2393167939518393,-8466,8466,269,12482208,"{""initial_prob"": 0.2393167939518393, ""scale"": 0.25, ""smooth"": ""none"", ""threshold"": 0.35000000000000003}"
sleep,gru,density_custom,0,objective_e20_bs32_eval5,experiments/sleep/gru/density_custom/seed_0_objective_e20_bs32_eval5,0.4,none,0.25,0.2393167939518393,0.27619223788085734,0.9491895760648259,0.4278809921984807,0.3902102743438117,0.2721683219114802,0.3925374420935783,0.20037297346352226,0.8224597763472616,0.2393167939518393,-7156,7156,269,12482208,"{""initial_prob"": 0.2393167939518393, ""scale"": 0.25, ""smooth"": ""none"", ""threshold"": 0.4}"
sleep,gru,density_custom,0,objective_e20_bs32_eval5,experiments/sleep/gru/density_custom/seed_0_objective_e20_bs32_eval5,0.45,none,0.25,0.2393167939518393,0.4444898945516997,0.8977698863351056,0.5945937556813898,0.6826110852510534,0.42307607361576055,0.7070197836792977,0.20037297346352226,0.4833662441773122,0.2393167939518393,-2607,2607,269,12482208,"{""initial_prob"": 0.2393167939518393, ""scale"": 0.25, ""smooth"": ""none"", ""threshold"": 0.45}"
sleep,gru,density_custom,0,objective_e20_bs32_eval5,experiments/sleep/gru/density_custom/seed_0_objective_e20_bs32_eval5,0.5,none,0.25,0.2393167939518393,0.7016943399166278,0.7598203937999506,0.7296014982029473,0.8199194783339019,0.5743091613937543,0.8652177563456722,0.20037297346352226,0.2591410109493449,0.2393167939518393,-1762,1762,269,12482208,"{""initial_prob"": 0.2393167939518393, ""scale"": 0.25, ""smooth"": ""none"", ""threshold"": 0.5}"
sleep,gru,density_custom,0,objective_e20_bs32_eval5,experiments/sleep/gru/density_custom/seed_0_objective_e20_bs32_eval5,0.55,none,0.25,0.2393167939518393,0.7523758028575174,0.35355392772233013,0.48105302329479493,0.6851478343036834,0.31670165626074837,0.8174470414208769,0.20037297346352226,0.11245894957046061,0.2393167939518393,-5752,5752,269,12482208,"{""initial_prob"": 0.2393167939518393, ""scale"": 0.25, ""smooth"": ""none"", ""threshold"": 0.55}"
sleep,gru,density_custom,0,objective_e20_bs32_eval5,experiments/sleep/gru/density_custom/seed_0_objective_e20_bs32_eval5,0.6000000000000001,none,0.25,0.2393167939518393,0.4528499628118732,0.026904775773449536,0.05079189731151163,0.4564974600592415,0.026057708892886184,0.7593424176235487,0.20037297346352226,0.014218317784802176,0.2393167939518393,-9229,9229,269,12482208,"{""initial_prob"": 0.2393167939518393, ""scale"": 0.25, ""smooth"": ""none"", ""threshold"": 0.6000000000000001}"
sleep,gru,density_custom,0,objective_e20_bs32_eval5,experiments/sleep/gru/density_custom/seed_0_objective_e20_bs32_eval5,0.65,none,0.25,0.2393167939518393,0.12888250923861588,0.0014126932159258061,0.002794752884572401,0.43278088985666746,0.0013993318356282486,0.7587361947501596,0.20037297346352226,0.0026231737205468777,0.2393167939518393,-9517,9517,269,12482208,"{""initial_prob"": 0.2393167939518393, ""scale"": 0.25, ""smooth"": ""none"", ""threshold"": 0.65}"
sleep,gru,density_custom,0,objective_e20_bs32_eval5,experiments/sleep/gru/density_custom/seed_0_objective_e20_bs32_eval5,0.7000000000000001,none,0.25,0.2393167939518393,0.0,0.0,0.0,0.43195072388896383,0.0,0.7604106581143336,0.20037297346352226,0.00027254793382709214,0.2393167939518393,-9573,9573,269,12482208,"{""initial_prob"": 0.2393167939518393, ""scale"": 0.25, ""smooth"": ""none"", ""threshold"": 0.7000000000000001}"
sleep,gru,density_custom,0,objective_e20_bs32_eval5,experiments/sleep/gru/density_custom/seed_0_objective_e20_bs32_eval5,0.75,none,0.25,0.2393167939518393,0.0,0.0,0.0,0.4320386560371119,0.0,0.7606832060481608,0.20037297346352226,0.0,0.2393167939518393,-9578,9578,269,12482208,"{""initial_prob"": 0.2393167939518393, ""scale"": 0.25, ""smooth"": ""none"", ""threshold"": 0.75}"
sleep,gru,density_custom,0,objective_e20_bs32_eval5,experiments/sleep/gru/density_custom/seed_0_objective_e20_bs32_eval5,0.8,none,0.25,0.2393167939518393,0.0,0.0,0.0,0.4320386560371119,0.0,0.7606832060481608,0.20037297346352226,0.0,0.2393167939518393,-9578,9578,269,12482208,"{""initial_prob"": 0.2393167939518393, ""scale"": 0.25, ""smooth"": ""none"", ""threshold"": 0.8}"
