dataset,model,objective,run_tag,smooth,scale,initial_prob,threshold,precision_mean,precision_std,precision_count,recall_mean,recall_std,recall_count,f1_mean,f1_std,f1_count,macro_f1_mean,macro_f1_std,macro_f1_count,iou_mean,iou_std,iou_count,accuracy_mean,accuracy_std,accuracy_count,brier_mean,brier_std,brier_count,pred_positive_rate_mean,pred_positive_rate_std,pred_positive_rate_count,abs_transition_count_error_mean,abs_transition_count_error_std,abs_transition_count_error_count,objective_label
sleep,gru,density_custom,objective_e20_bs32_eval5,none,2.0,0.0,0.75,0.8884320686751231,0.00769969182963777,3,0.85701212483566,0.0055878893108056655,3,0.8724185399049041,0.004164012666251954,3,0.9166023773889366,0.0027625935202102883,3,0.7737239110256983,0.006555252315159381,3,0.940011281123767,0.002072391028531608,3,0.09345766170109016,0.006643265385855383,3,0.23086671311144094,0.00276698030071645,3,138.66666666666666,54.63820397243429,3,BDL-Tolerance
sleep,gru,density_custom,objective_e20_bs32_eval5,none,4.0,1.0,0.8,0.8398738361918316,0.0042044677285436325,3,0.9062664660776205,0.004449948625260557,3,0.8718011102484944,0.003117367790736334,3,0.9146729395735544,0.0020817275487005297,3,0.7727460878491014,0.0048926511512249905,3,0.936213689116541,0.0015773651482995355,3,0.09897724601695712,0.00821174223885854,3,0.25823908718713867,0.001772745257490496,3,1082.0,62.69768735766894,3,BDL-Tolerance
sleep,gru,density_custom,objective_e20_bs32_eval5,none,4.0,1.0,0.75,0.8187911063422669,0.0020165695129086086,3,0.9239644099506271,0.003433030915422978,3,0.8681994918533373,0.0010742381692191662,3,0.9115804554697197,0.0006886298222794464,3,0.7670969280784229,0.001677203129100532,3,0.9328644419320685,0.0005004388731096228,3,0.09897724601695712,0.00821174223885854,3,0.2700591647460663,0.0015443784591963028,3,1266.3333333333333,38.39704849768189,3,BDL-Tolerance
sleep,gru,density_custom,objective_e20_bs32_eval5,none,4.0,0.0,0.65,0.802971266830839,0.016634861188017203,3,0.9425846215510925,0.002087583693082495,3,0.867144499829021,0.010499765870526045,3,0.910196188159753,0.007405877870734906,3,0.7655516262096768,0.01641061863792431,3,0.930836648986034,0.006142493270497875,3,0.08985772282976758,0.00837814274993365,3,0.28099921637795705,0.005236071014264729,3,1563.0,62.74551776820397,3,BDL-Tolerance
sleep,gru,density_custom,objective_e20_bs32_eval5,none,4.0,0.2393167939518393,0.65,0.8027297561026093,0.016611248235919873,3,0.9428785420827471,0.002076978815415432,3,0.8671280553589386,0.010488655559370941,3,0.9101746455976191,0.007399481986621438,3,0.7655257734416079,0.016391634253641384,3,0.930805270990517,0.006138968570952682,3,0.09061661464721482,0.008372599709030796,3,0.2811712746120985,0.0052353419421512955,3,1571.0,63.0,3,BDL-Tolerance
sleep,gru,density_custom,objective_e20_bs32_eval5,none,4.0,0.5,0.65,0.8021801646206033,0.0166437381799765,3,0.9430516137397694,0.0021933762841410223,3,0.8668807172659384,0.010560061860792848,3,0.9099925406119075,0.00744860751072353,3,0.7651417402919801,0.01649761472413005,3,0.9306438679225129,0.006177831439470442,3,0.092462515908829,0.008341961649531287,3,0.2814155155882677,0.005223915864386136,3,1579.0,66.18912297349165,3,BDL-Tolerance
sleep,gru,density_custom,objective_e20_bs32_eval5,none,2.0,0.2393167939518393,0.6000000000000001,0.8001008482028693,0.024313211623329754,3,0.9459649308394052,0.001198403371894001,3,0.8668186298382637,0.014643440094609803,3,0.9098266262293393,0.010377466131980826,3,0.7651403554689672,0.022962619250106262,3,0.9303429062123197,0.008672146940155553,3,0.09434615267035888,0.006652249556855788,3,0.28311088871456075,0.00814212716100483,3,1144.0,78.61933604400383,3,BDL-Tolerance
sleep,gru,density_custom,objective_e20_bs32_eval5,none,2.0,0.0,0.6000000000000001,0.8004304186747132,0.024484120533007393,3,0.9452434083801498,0.0012699230604998311,3,0.8667077885377621,0.014758773462737185,3,0.9097714092572988,0.01045451700551501,3,0.7649708197544506,0.023140620779780362,3,0.93032821863995,0.008730682360483976,3,0.09345766170109016,0.006643265385855383,3,0.2827802314035038,0.008165534560074008,3,1138.0,78.24960063795854,3,BDL-Tolerance
sleep,gru,density_custom,objective_e20_bs32_eval5,none,2.0,0.5,0.6000000000000001,0.7988269807913292,0.02463300669021277,3,0.9469889660402387,0.0012828989628356447,3,0.8664964507755392,0.014900004475811269,3,0.9095606335423853,0.010564181648830127,3,0.764645550153214,0.023355249445534455,3,0.9300701713457533,0.00883373897706005,3,0.09671778825058869,0.006631585418151654,3,0.28387376122344166,0.008261046981137396,3,1166.0,74.50503338701353,3,BDL-Tolerance
sleep,gru,density_custom,objective_e20_bs32_eval5,none,4.0,1.0,0.8500000000000001,0.8585970938116172,0.0052314803062981285,3,0.8744688173079691,0.009033695237408606,3,0.8664421970407115,0.005502812120134859,3,0.9119575656597138,0.003550459906132862,3,0.7643840897556197,0.00854628664918638,3,0.935488123041479,0.002494734495903859,3,0.09897724601695712,0.00821174223885854,3,0.24374523054468142,0.0027352012528076793,3,833.3333333333334,56.871199506721624,3,BDL-Tolerance
sleep,gru,density_custom,objective_e20_bs32_eval5,none,1.0,0.5,0.6000000000000001,0.8312934007480542,0.01673803804309659,3,0.9018328857573072,0.003978335147690849,3,0.8650834221615534,0.010312522399288503,3,0.9101019587150243,0.007115448693837505,3,0.7623414534785588,0.016077350020117072,3,0.9326471993843825,0.0057008278931589985,3,0.1347419946868673,0.004629402393878063,3,0.2596835164633266,0.004513662158724379,3,385.6666666666667,65.9570567364352,3,BDL-Tolerance
