dataset,model,objective,seed,run_tag,method,run_dir,precision,recall,f1,macro_f1,iou,accuracy,brier,pred_positive_rate,true_positive_rate,transition_count_error,abs_transition_count_error,series,bins,params
sleep,gru,density_hard,0,objective_e20_bs32_eval5,peak_fill,experiments/sleep/gru/density_hard/seed_0_objective_e20_bs32_eval5,0.7738334062481881,0.9829325234784926,0.8659389505280627,0.9079693570206375,0.763573487451383,0.9271646490749073,0.07283535092509275,0.30398307735298113,0.2393167939518393,1445,1445,269,12482208,"{""alternating"": true, ""cutoff"": 0.018560345470905303, ""distance"": 36, ""smooth"": ""none""}"
sleep,gru,density_hard,0,objective_e20_bs32_eval5,integral,experiments/sleep/gru/density_hard/seed_0_objective_e20_bs32_eval5,0.38216446008179894,0.5237851340485177,0.44190551935658934,0.6104546164386903,0.2836192059252438,0.6833826995993016,0.31661730040069835,0.3280016644491103,0.2393167939518393,-6555,6555,269,12482208,"{""smooth"": ""none"", ""threshold"": 0.711639404296875}"
sleep,gru,density_hard,0,objective_e20_bs32_eval5,hazard,experiments/sleep/gru/density_hard/seed_0_objective_e20_bs32_eval5,0.8560657195418916,0.9404282000346813,0.896266149266931,0.9307417137739535,0.8120310423311348,0.9479030472813784,0.08335898881983718,0.26290068231518016,0.2393167939518393,1253,1253,269,12482208,"{""initial_prob"": 0.2393167939518393, ""scale"": 4.0, ""smooth"": ""none"", ""threshold"": 0.75}"
sleep,gru,density_hard,1,objective_e20_bs32_eval5,peak_fill,experiments/sleep/gru/density_hard/seed_1_objective_e20_bs32_eval5,0.7648036364015471,0.9823132148411792,0.8600188570803883,0.9036808151548842,0.7544149852143951,0.9234729945214821,0.0765270054785179,0.3073783099913092,0.2393167939518393,1408,1408,269,12482208,"{""alternating"": true, ""cutoff"": 0.022768183052539824, ""distance"": 36, ""smooth"": ""none""}"
sleep,gru,density_hard,1,objective_e20_bs32_eval5,integral,experiments/sleep/gru/density_hard/seed_1_objective_e20_bs32_eval5,0.37608990995886776,0.5374889277658491,0.44253249768961356,0.6070474306731433,0.28413594314690344,0.6759238429611172,0.3240761570388829,0.3420196170421131,0.2393167939518393,-6352,6352,269,12482208,"{""smooth"": ""none"", ""threshold"": 0.5981365680694584}"
sleep,gru,density_hard,1,objective_e20_bs32_eval5,hazard,experiments/sleep/gru/density_hard/seed_1_objective_e20_bs32_eval5,0.8615846999411948,0.9372995197512589,0.8978486960300084,0.9319143636075811,0.8146328846102371,0.9489586297552485,0.09306590670467695,0.26034760837185217,0.2393167939518393,1201,1201,269,12482208,"{""initial_prob"": 0.0, ""scale"": 4.0, ""smooth"": ""none"", ""threshold"": 0.75}"
sleep,gru,density_hard,2,objective_e20_bs32_eval5,peak_fill,experiments/sleep/gru/density_hard/seed_2_objective_e20_bs32_eval5,0.7887478357959948,0.9804576322592178,0.8742159681251782,0.9140349147301252,0.7765396766814189,0.9324790133284111,0.06752098667158887,0.2974841470355245,0.2393167939518393,1194,1194,269,12482208,"{""alternating"": true, ""cutoff"": 0.028968653082847594, ""distance"": 36, ""smooth"": ""none""}"
sleep,gru,density_hard,2,objective_e20_bs32_eval5,integral,experiments/sleep/gru/density_hard/seed_2_objective_e20_bs32_eval5,0.4215227457363138,0.6037643252783039,0.49644709928330916,0.6448600597411984,0.3301826620444616,0.706881827317731,0.29311817268226903,0.342783263986628,0.2393167939518393,-5777,5777,269,12482208,"{""smooth"": ""none"", ""threshold"": 0.49587554931640554}"
sleep,gru,density_hard,2,objective_e20_bs32_eval5,hazard,experiments/sleep/gru/density_hard/seed_2_objective_e20_bs32_eval5,0.8443393265667601,0.9456588473092881,0.8921315853301128,0.9277335571110886,0.8052685440950516,0.9452728235260941,0.0825023048632805,0.2680344695425681,0.2393167939518393,1279,1279,269,12482208,"{""initial_prob"": 0.2393167939518393, ""scale"": 4.0, ""smooth"": ""none"", ""threshold"": 0.75}"
