dataset,model,objective,seed,run_tag,run_dir,threshold,smooth,scale,initial_prob,precision,recall,f1,macro_f1,iou,accuracy,brier,pred_positive_rate,true_positive_rate,transition_count_error,abs_transition_count_error,series,bins,params
sleep,gru,density_hard,0,objective_e20_bs32_eval5,experiments/sleep/gru/density_hard/seed_0_objective_e20_bs32_eval5,0.0,none,0.25,0.0,0.2393167939518393,1.0,0.3862076187779625,0.19310380938898125,0.2393167939518393,0.2393167939518393,0.202739062955205,1.0,0.2393167939518393,-9578,9578,269,12482208,"{""initial_prob"": 0.0, ""scale"": 0.25, ""smooth"": ""none"", ""threshold"": 0.0}"
sleep,gru,density_hard,0,objective_e20_bs32_eval5,experiments/sleep/gru/density_hard/seed_0_objective_e20_bs32_eval5,0.05,none,0.25,0.0,0.2433544847069227,0.9993760047027285,0.3914004439827127,0.21762638953727503,0.24331751337279767,0.2562235783925408,0.202739062955205,0.9827945504513304,0.2393167939518393,-9307,9307,269,12482208,"{""initial_prob"": 0.0, ""scale"": 0.25, ""smooth"": ""none"", ""threshold"": 0.05}"
sleep,gru,density_hard,0,objective_e20_bs32_eval5,experiments/sleep/gru/density_hard/seed_0_objective_e20_bs32_eval5,0.1,none,0.25,0.0,0.2438235093726303,0.9979254834457127,0.39189513319252217,0.2215788340064103,0.24369998579168517,0.2588435475518434,0.202739062955205,0.9794803130984518,0.2393167939518393,-9301,9301,269,12482208,"{""initial_prob"": 0.0, ""scale"": 0.25, ""smooth"": ""none"", ""threshold"": 0.1}"
sleep,gru,density_hard,0,objective_e20_bs32_eval5,experiments/sleep/gru/density_hard/seed_0_objective_e20_bs32_eval5,0.15000000000000002,none,0.25,0.0,0.24505668098957106,0.9928180283757175,0.3930877479274324,0.23284391487544004,0.24462303241538838,0.2663157031191917,0.202739062955205,0.9695635579858948,0.2393167939518393,-9177,9177,269,12482208,"{""initial_prob"": 0.0, ""scale"": 0.25, ""smooth"": ""none"", ""threshold"": 0.15000000000000002}"
sleep,gru,density_hard,0,objective_e20_bs32_eval5,experiments/sleep/gru/density_hard/seed_0_objective_e20_bs32_eval5,0.2,none,0.25,0.0,0.24525853837905853,0.9703923604764593,0.391554865313265,0.25234071402807284,0.24343688004597386,0.27826238755194593,0.202739062955205,0.9468831956653823,0.2393167939518393,-9069,9069,269,12482208,"{""initial_prob"": 0.0, ""scale"": 0.25, ""smooth"": ""none"", ""threshold"": 0.2}"
sleep,gru,density_hard,0,objective_e20_bs32_eval5,experiments/sleep/gru/density_hard/seed_0_objective_e20_bs32_eval5,0.25,none,0.25,0.0,0.2448746680826169,0.9479127959876834,0.38920568547334883,0.2678829072362062,0.2416234536981967,0.2879879104722498,0.202739062955205,0.9263981981393036,0.2393167939518393,-9093,9093,269,12482208,"{""initial_prob"": 0.0, ""scale"": 0.25, ""smooth"": ""none"", ""threshold"": 0.25}"
sleep,gru,density_hard,0,objective_e20_bs32_eval5,experiments/sleep/gru/density_hard/seed_0_objective_e20_bs32_eval5,0.30000000000000004,none,0.25,0.0,0.24799302700281223,0.9317886771634459,0.39172856090357727,0.29393412773467154,0.24357117298785252,0.30747925367050444,0.202739062955205,0.8991893100964189,0.2393167939518393,-8846,8846,269,12482208,"{""initial_prob"": 0.0, ""scale"": 0.25, ""smooth"": ""none"", ""threshold"": 0.30000000000000004}"
sleep,gru,density_hard,0,objective_e20_bs32_eval5,experiments/sleep/gru/density_hard/seed_0_objective_e20_bs32_eval5,0.35000000000000003,none,0.25,0.0,0.2525279741368007,0.9026584074327749,0.394648868101845,0.3312869814003879,0.24583336334351674,0.33729064601391034,0.202739062955205,0.8554351922352199,0.2393167939518393,-8560,8560,269,12482208,"{""initial_prob"": 0.0, ""scale"": 0.25, ""smooth"": ""none"", ""threshold"": 0.35000000000000003}"
sleep,gru,density_hard,0,objective_e20_bs32_eval5,experiments/sleep/gru/density_hard/seed_0_objective_e20_bs32_eval5,0.4,none,0.25,0.0,0.27777501349061307,0.8690122060710993,0.4209845961784667,0.42784280486865645,0.26661208950818316,0.4279250113441468,0.202739062955205,0.7486966248279151,0.2393167939518393,-7372,7372,269,12482208,"{""initial_prob"": 0.0, ""scale"": 0.25, ""smooth"": ""none"", ""threshold"": 0.4}"
sleep,gru,density_hard,0,objective_e20_bs32_eval5,experiments/sleep/gru/density_hard/seed_0_objective_e20_bs32_eval5,0.45,none,0.25,0.0,0.3824497314493629,0.8087454413862872,0.5193178816075624,0.6168682533462531,0.35072881286050844,0.6417058584506844,0.202739062955205,0.5060700799089392,0.2393167939518393,-4396,4396,269,12482208,"{""initial_prob"": 0.0, ""scale"": 0.25, ""smooth"": ""none"", ""threshold"": 0.45}"
sleep,gru,density_hard,0,objective_e20_bs32_eval5,experiments/sleep/gru/density_hard/seed_0_objective_e20_bs32_eval5,0.5,none,0.25,0.0,0.603400011306252,0.675326609984862,0.6373404249437445,0.7570672420626763,0.4677180101401575,0.8160733261294797,0.202739062955205,0.2678438782625638,0.2393167939518393,-3134,3134,269,12482208,"{""initial_prob"": 0.0, ""scale"": 0.25, ""smooth"": ""none"", ""threshold"": 0.5}"
sleep,gru,density_hard,0,objective_e20_bs32_eval5,experiments/sleep/gru/density_hard/seed_0_objective_e20_bs32_eval5,0.55,none,0.25,0.0,0.7141626626997949,0.3802488080819442,0.49626581686730564,0.6915777255174116,0.33002230210225497,0.8152612101961448,0.202739062955205,0.1274218471603742,0.2393167939518393,-5602,5602,269,12482208,"{""initial_prob"": 0.0, ""scale"": 0.25, ""smooth"": ""none"", ""threshold"": 0.55}"
sleep,gru,density_hard,0,objective_e20_bs32_eval5,experiments/sleep/gru/density_hard/seed_0_objective_e20_bs32_eval5,0.6000000000000001,none,0.25,0.0,0.5718911864489384,0.07070696926421448,0.12585374602528623,0.4950326991960016,0.06715257454340821,0.7649375014420525,0.202739062955205,0.029588434994834246,0.2393167939518393,-8749,8749,269,12482208,"{""initial_prob"": 0.0, ""scale"": 0.25, ""smooth"": ""none"", ""threshold"": 0.6000000000000001}"
sleep,gru,density_hard,0,objective_e20_bs32_eval5,experiments/sleep/gru/density_hard/seed_0_objective_e20_bs32_eval5,0.65,none,0.25,0.0,0.22044400807287406,0.006764524126590702,0.013126257158883447,0.437146249889307,0.006606487808386679,0.7565772818398796,0.202739062955205,0.007343652661452205,0.2393167939518393,-9450,9450,269,12482208,"{""initial_prob"": 0.0, ""scale"": 0.25, ""smooth"": ""none"", ""threshold"": 0.65}"
sleep,gru,density_hard,0,objective_e20_bs32_eval5,experiments/sleep/gru/density_hard/seed_0_objective_e20_bs32_eval5,0.7000000000000001,none,0.25,0.0,0.0,0.0,0.0,0.4309614885602462,0.0,0.7573503021260342,0.202739062955205,0.003332903922126598,0.2393167939518393,-9552,9552,269,12482208,"{""initial_prob"": 0.0, ""scale"": 0.25, ""smooth"": ""none"", ""threshold"": 0.7000000000000001}"
sleep,gru,density_hard,0,objective_e20_bs32_eval5,experiments/sleep/gru/density_hard/seed_0_objective_e20_bs32_eval5,0.75,none,0.25,0.0,0.0,0.0,0.0,0.4317381992947698,0.0,0.7597522810066937,0.202739062955205,0.0009309250414670225,0.2393167939518393,-9567,9567,269,12482208,"{""initial_prob"": 0.0, ""scale"": 0.25, ""smooth"": ""none"", ""threshold"": 0.75}"
sleep,gru,density_hard,0,objective_e20_bs32_eval5,experiments/sleep/gru/density_hard/seed_0_objective_e20_bs32_eval5,0.8,none,0.25,0.0,0.0,0.0,0.0,0.4320386560371119,0.0,0.7606832060481608,0.202739062955205,0.0,0.2393167939518393,-9578,9578,269,12482208,"{""initial_prob"": 0.0, ""scale"": 0.25, ""smooth"": ""none"", ""threshold"": 0.8}"
sleep,gru,density_hard,0,objective_e20_bs32_eval5,experiments/sleep/gru/density_hard/seed_0_objective_e20_bs32_eval5,0.8500000000000001,none,0.25,0.0,0.0,0.0,0.0,0.4320386560371119,0.0,0.7606832060481608,0.202739062955205,0.0,0.2393167939518393,-9578,9578,269,12482208,"{""initial_prob"": 0.0, ""scale"": 0.25, ""smooth"": ""none"", ""threshold"": 0.8500000000000001}"
sleep,gru,density_hard,0,objective_e20_bs32_eval5,experiments/sleep/gru/density_hard/seed_0_objective_e20_bs32_eval5,0.9,none,0.25,0.0,0.0,0.0,0.0,0.4320386560371119,0.0,0.7606832060481608,0.202739062955205,0.0,0.2393167939518393,-9578,9578,269,12482208,"{""initial_prob"": 0.0, ""scale"": 0.25, ""smooth"": ""none"", ""threshold"": 0.9}"
sleep,gru,density_hard,0,objective_e20_bs32_eval5,experiments/sleep/gru/density_hard/seed_0_objective_e20_bs32_eval5,0.9500000000000001,none,0.25,0.0,0.0,0.0,0.0,0.4320386560371119,0.0,0.7606832060481608,0.202739062955205,0.0,0.2393167939518393,-9578,9578,269,12482208,"{""initial_prob"": 0.0, ""scale"": 0.25, ""smooth"": ""none"", ""threshold"": 0.9500000000000001}"
sleep,gru,density_hard,0,objective_e20_bs32_eval5,experiments/sleep/gru/density_hard/seed_0_objective_e20_bs32_eval5,1.0,none,0.25,0.0,0.0,0.0,0.0,0.4320386560371119,0.0,0.7606832060481608,0.202739062955205,0.0,0.2393167939518393,-9578,9578,269,12482208,"{""initial_prob"": 0.0, ""scale"": 0.25, ""smooth"": ""none"", ""threshold"": 1.0}"
sleep,gru,density_hard,0,objective_e20_bs32_eval5,experiments/sleep/gru/density_hard/seed_0_objective_e20_bs32_eval5,0.0,none,0.25,0.2393167939518393,0.2393167939518393,1.0,0.3862076187779625,0.19310380938898125,0.2393167939518393,0.2393167939518393,0.20568945200043665,1.0,0.2393167939518393,-9578,9578,269,12482208,"{""initial_prob"": 0.2393167939518393, ""scale"": 0.25, ""smooth"": ""none"", ""threshold"": 0.0}"
sleep,gru,density_hard,0,objective_e20_bs32_eval5,experiments/sleep/gru/density_hard/seed_0_objective_e20_bs32_eval5,0.05,none,0.25,0.2393167939518393,0.2393167939518393,1.0,0.3862076187779625,0.19310380938898125,0.2393167939518393,0.2393167939518393,0.20568945200043665,1.0,0.2393167939518393,-9578,9578,269,12482208,"{""initial_prob"": 0.2393167939518393, ""scale"": 0.25, ""smooth"": ""none"", ""threshold"": 0.05}"
sleep,gru,density_hard,0,objective_e20_bs32_eval5,experiments/sleep/gru/density_hard/seed_0_objective_e20_bs32_eval5,0.1,none,0.25,0.2393167939518393,0.2393167939518393,1.0,0.3862076187779625,0.19310380938898125,0.2393167939518393,0.2393167939518393,0.20568945200043665,1.0,0.2393167939518393,-9578,9578,269,12482208,"{""initial_prob"": 0.2393167939518393, ""scale"": 0.25, ""smooth"": ""none"", ""threshold"": 0.1}"
sleep,gru,density_hard,0,objective_e20_bs32_eval5,experiments/sleep/gru/density_hard/seed_0_objective_e20_bs32_eval5,0.15000000000000002,none,0.25,0.2393167939518393,0.2393167939518393,1.0,0.3862076187779625,0.19310380938898125,0.2393167939518393,0.2393167939518393,0.20568945200043665,1.0,0.2393167939518393,-9578,9578,269,12482208,"{""initial_prob"": 0.2393167939518393, ""scale"": 0.25, ""smooth"": ""none"", ""threshold"": 0.15000000000000002}"
sleep,gru,density_hard,0,objective_e20_bs32_eval5,experiments/sleep/gru/density_hard/seed_0_objective_e20_bs32_eval5,0.2,none,0.25,0.2393167939518393,0.23935382203455902,1.0,0.38625583393389445,0.1933312456823004,0.23935382203455902,0.23947149414590752,0.20568945200043665,0.9998452998059317,0.2393167939518393,-9570,9570,269,12482208,"{""initial_prob"": 0.2393167939518393, ""scale"": 0.25, ""smooth"": ""none"", ""threshold"": 0.2}"
sleep,gru,density_hard,0,objective_e20_bs32_eval5,experiments/sleep/gru/density_hard/seed_0_objective_e20_bs32_eval5,0.25,none,0.25,0.2393167939518393,0.2432054947783627,0.9997050751840686,0.3912329226549755,0.2164784532969345,0.24318804640174124,0.2554552047201905,0.20568945200043665,0.9837204283088377,0.2393167939518393,-9279,9279,269,12482208,"{""initial_prob"": 0.2393167939518393, ""scale"": 0.25, ""smooth"": ""none"", ""threshold"": 0.25}"
sleep,gru,density_hard,0,objective_e20_bs32_eval5,experiments/sleep/gru/density_hard/seed_0_objective_e20_bs32_eval5,0.30000000000000004,none,0.25,0.2393167939518393,0.2465069161353119,0.9980419804218128,0.39536293262233896,0.23633037353041825,0.24638775998640688,0.26944856230564335,0.20568945200043665,0.9689310577103025,0.2393167939518393,-9070,9070,269,12482208,"{""initial_prob"": 0.2393167939518393, ""scale"": 0.25, ""smooth"": ""none"", ""threshold"": 0.30000000000000004}"
sleep,gru,density_hard,0,objective_e20_bs32_eval5,experiments/sleep/gru/density_hard/seed_0_objective_e20_bs32_eval5,0.35000000000000003,none,0.25,0.2393167939518393,0.25542049925776195,0.9889816624386298,0.40598802823114494,0.287802123813499,0.25469572087380565,0.30741452153336973,0.20568945200043665,0.9266285259787371,0.2393167939518393,-8487,8487,269,12482208,"{""initial_prob"": 0.2393167939518393, ""scale"": 0.25, ""smooth"": ""none"", ""threshold"": 0.35000000000000003}"
sleep,gru,density_hard,0,objective_e20_bs32_eval5,experiments/sleep/gru/density_hard/seed_0_objective_e20_bs32_eval5,0.4,none,0.25,0.2393167939518393,0.2759680456257163,0.9479355597646225,0.42748452191041697,0.3900602969552064,0.2718475766163899,0.392356544611338,0.20568945200043665,0.822040459508446,0.2393167939518393,-7313,7313,269,12482208,"{""initial_prob"": 0.2393167939518393, ""scale"": 0.25, ""smooth"": ""none"", ""threshold"": 0.4}"
sleep,gru,density_hard,0,objective_e20_bs32_eval5,experiments/sleep/gru/density_hard/seed_0_objective_e20_bs32_eval5,0.45,none,0.25,0.2393167939518393,0.3816565666649598,0.8907419049665874,0.5343569719920196,0.612656753767423,0.3645887585043731,0.6284847200110749,0.20568945200043665,0.558537479907401,0.2393167939518393,-3942,3942,269,12482208,"{""initial_prob"": 0.2393167939518393, ""scale"": 0.25, ""smooth"": ""none"", ""threshold"": 0.45}"
sleep,gru,density_hard,0,objective_e20_bs32_eval5,experiments/sleep/gru/density_hard/seed_0_objective_e20_bs32_eval5,0.5,none,0.25,0.2393167939518393,0.6048195685448703,0.7533240135752454,0.6709527782825747,0.7750267116036541,0.5048374258783328,0.8231719099697746,0.20568945200043665,0.29807747154990527,0.2393167939518393,-2399,2399,269,12482208,"{""initial_prob"": 0.2393167939518393, ""scale"": 0.25, ""smooth"": ""none"", ""threshold"": 0.5}"
sleep,gru,density_hard,0,objective_e20_bs32_eval5,experiments/sleep/gru/density_hard/seed_0_objective_e20_bs32_eval5,0.55,none,0.25,0.2393167939518393,0.7199363859223468,0.4203806773027067,0.530812622715562,0.7105466285414477,0.3612967487487441,0.8221511770994363,0.20568945200043665,0.13974034081149744,0.2393167939518393,-5138,5138,269,12482208,"{""initial_prob"": 0.2393167939518393, ""scale"": 0.25, ""smooth"": ""none"", ""threshold"": 0.55}"
sleep,gru,density_hard,0,objective_e20_bs32_eval5,experiments/sleep/gru/density_hard/seed_0_objective_e20_bs32_eval5,0.6000000000000001,none,0.25,0.2393167939518393,0.5864776476700795,0.0808646352004317,0.14213186321134258,0.5034582345670955,0.07650266474617454,0.7663902892821527,0.20568945200043665,0.032997447246512795,0.2393167939518393,-8625,8625,269,12482208,"{""initial_prob"": 0.2393167939518393, ""scale"": 0.25, ""smooth"": ""none"", ""threshold"": 0.6000000000000001}"
sleep,gru,density_hard,0,objective_e20_bs32_eval5,experiments/sleep/gru/density_hard/seed_0_objective_e20_bs32_eval5,0.65,none,0.25,0.2393167939518393,0.23257520934560116,0.007531127791157076,0.014589815858456022,0.4378508773492828,0.0073485146671413894,0.7565384265347925,0.20568945200043665,0.007749430229010765,0.2393167939518393,-9445,9445,269,12482208,"{""initial_prob"": 0.2393167939518393, ""scale"": 0.25, ""smooth"": ""none"", ""threshold"": 0.65}"
sleep,gru,density_hard,0,objective_e20_bs32_eval5,experiments/sleep/gru/density_hard/seed_0_objective_e20_bs32_eval5,0.7000000000000001,none,0.25,0.2393167939518393,0.0,0.0,0.0,0.4309277888028679,0.0,0.7572462339996258,0.20568945200043665,0.003436972048535003,0.2393167939518393,-9556,9556,269,12482208,"{""initial_prob"": 0.2393167939518393, ""scale"": 0.25, ""smooth"": ""none"", ""threshold"": 0.7000000000000001}"
sleep,gru,density_hard,0,objective_e20_bs32_eval5,experiments/sleep/gru/density_hard/seed_0_objective_e20_bs32_eval5,0.75,none,0.25,0.2393167939518393,0.0,0.0,0.0,0.43172254718634273,0.0,0.7597038120178737,0.20568945200043665,0.0009793940302869491,0.2393167939518393,-9565,9565,269,12482208,"{""initial_prob"": 0.2393167939518393, ""scale"": 0.25, ""smooth"": ""none"", ""threshold"": 0.75}"
sleep,gru,density_hard,0,objective_e20_bs32_eval5,experiments/sleep/gru/density_hard/seed_0_objective_e20_bs32_eval5,0.8,none,0.25,0.2393167939518393,0.0,0.0,0.0,0.4320386560371119,0.0,0.7606832060481608,0.20568945200043665,0.0,0.2393167939518393,-9578,9578,269,12482208,"{""initial_prob"": 0.2393167939518393, ""scale"": 0.25, ""smooth"": ""none"", ""threshold"": 0.8}"
sleep,gru,density_hard,0,objective_e20_bs32_eval5,experiments/sleep/gru/density_hard/seed_0_objective_e20_bs32_eval5,0.8500000000000001,none,0.25,0.2393167939518393,0.0,0.0,0.0,0.4320386560371119,0.0,0.7606832060481608,0.20568945200043665,0.0,0.2393167939518393,-9578,9578,269,12482208,"{""initial_prob"": 0.2393167939518393, ""scale"": 0.25, ""smooth"": ""none"", ""threshold"": 0.8500000000000001}"
sleep,gru,density_hard,0,objective_e20_bs32_eval5,experiments/sleep/gru/density_hard/seed_0_objective_e20_bs32_eval5,0.9,none,0.25,0.2393167939518393,0.0,0.0,0.0,0.4320386560371119,0.0,0.7606832060481608,0.20568945200043665,0.0,0.2393167939518393,-9578,9578,269,12482208,"{""initial_prob"": 0.2393167939518393, ""scale"": 0.25, ""smooth"": ""none"", ""threshold"": 0.9}"
sleep,gru,density_hard,0,objective_e20_bs32_eval5,experiments/sleep/gru/density_hard/seed_0_objective_e20_bs32_eval5,0.9500000000000001,none,0.25,0.2393167939518393,0.0,0.0,0.0,0.4320386560371119,0.0,0.7606832060481608,0.20568945200043665,0.0,0.2393167939518393,-9578,9578,269,12482208,"{""initial_prob"": 0.2393167939518393, ""scale"": 0.25, ""smooth"": ""none"", ""threshold"": 0.9500000000000001}"
sleep,gru,density_hard,0,objective_e20_bs32_eval5,experiments/sleep/gru/density_hard/seed_0_objective_e20_bs32_eval5,1.0,none,0.25,0.2393167939518393,0.0,0.0,0.0,0.4320386560371119,0.0,0.7606832060481608,0.20568945200043665,0.0,0.2393167939518393,-9578,9578,269,12482208,"{""initial_prob"": 0.2393167939518393, ""scale"": 0.25, ""smooth"": ""none"", ""threshold"": 1.0}"
sleep,gru,density_hard,0,objective_e20_bs32_eval5,experiments/sleep/gru/density_hard/seed_0_objective_e20_bs32_eval5,0.0,none,0.25,0.5,0.2393167939518393,1.0,0.3862076187779625,0.19310380938898125,0.2393167939518393,0.2393167939518393,0.21565686582057275,1.0,0.2393167939518393,-9578,9578,269,12482208,"{""initial_prob"": 0.5, ""scale"": 0.25, ""smooth"": ""none"", ""threshold"": 0.0}"
sleep,gru,density_hard,0,objective_e20_bs32_eval5,experiments/sleep/gru/density_hard/seed_0_objective_e20_bs32_eval5,0.05,none,0.25,0.5,0.2393167939518393,1.0,0.3862076187779625,0.19310380938898125,0.2393167939518393,0.2393167939518393,0.21565686582057275,1.0,0.2393167939518393,-9578,9578,269,12482208,"{""initial_prob"": 0.5, ""scale"": 0.25, ""smooth"": ""none"", ""threshold"": 0.05}"
sleep,gru,density_hard,0,objective_e20_bs32_eval5,experiments/sleep/gru/density_hard/seed_0_objective_e20_bs32_eval5,0.1,none,0.25,0.5,0.2393167939518393,1.0,0.3862076187779625,0.19310380938898125,0.2393167939518393,0.2393167939518393,0.21565686582057275,1.0,0.2393167939518393,-9578,9578,269,12482208,"{""initial_prob"": 0.5, ""scale"": 0.25, ""smooth"": ""none"", ""threshold"": 0.1}"
sleep,gru,density_hard,0,objective_e20_bs32_eval5,experiments/sleep/gru/density_hard/seed_0_objective_e20_bs32_eval5,0.15000000000000002,none,0.25,0.5,0.2393167939518393,1.0,0.3862076187779625,0.19310380938898125,0.2393167939518393,0.2393167939518393,0.21565686582057275,1.0,0.2393167939518393,-9578,9578,269,12482208,"{""initial_prob"": 0.5, ""scale"": 0.25, ""smooth"": ""none"", ""threshold"": 0.15000000000000002}"
sleep,gru,density_hard,0,objective_e20_bs32_eval5,experiments/sleep/gru/density_hard/seed_0_objective_e20_bs32_eval5,0.2,none,0.25,0.5,0.2393167939518393,1.0,0.3862076187779625,0.19310380938898125,0.2393167939518393,0.2393167939518393,0.21565686582057275,1.0,0.2393167939518393,-9578,9578,269,12482208,"{""initial_prob"": 0.5, ""scale"": 0.25, ""smooth"": ""none"", ""threshold"": 0.2}"
sleep,gru,density_hard,0,objective_e20_bs32_eval5,experiments/sleep/gru/density_hard/seed_0_objective_e20_bs32_eval5,0.25,none,0.25,0.5,0.2393167939518393,1.0,0.3862076187779625,0.19310380938898125,0.2393167939518393,0.2393167939518393,0.21565686582057275,1.0,0.2393167939518393,-9578,9578,269,12482208,"{""initial_prob"": 0.5, ""scale"": 0.25, ""smooth"": ""none"", ""threshold"": 0.25}"
sleep,gru,density_hard,0,objective_e20_bs32_eval5,experiments/sleep/gru/density_hard/seed_0_objective_e20_bs32_eval5,0.30000000000000004,none,0.25,0.5,0.23956445363750856,1.0,0.38653004760584314,0.19462220955667817,0.23956445363750856,0.2403505854092481,0.21565686582057275,0.9989662085425912,0.2393167939518393,-9561,9561,269,12482208,"{""initial_prob"": 0.5, ""scale"": 0.25, ""smooth"": ""none"", ""threshold"": 0.30000000000000004}"
sleep,gru,density_hard,0,objective_e20_bs32_eval5,experiments/sleep/gru/density_hard/seed_0_objective_e20_bs32_eval5,0.35000000000000003,none,0.25,0.5,0.24102546268859273,0.9999986609542977,0.38842941946523946,0.2034494254855416,0.24102538489896524,0.2464066453627435,0.21565686582057275,0.9929095076768469,0.2393167939518393,-9478,9478,269,12482208,"{""initial_prob"": 0.5, ""scale"": 0.25, ""smooth"": ""none"", ""threshold"": 0.35000000000000003}"
sleep,gru,density_hard,0,objective_e20_bs32_eval5,experiments/sleep/gru/density_hard/seed_0_objective_e20_bs32_eval5,0.4,none,0.25,0.5,0.2511649157940351,0.9992568296352239,0.4014297710182364,0.2597119946965438,0.2511180076673478,0.2868418792572596,0.21565686582057275,0.9521192083964631,0.2393167939518393,-8767,8767,269,12482208,"{""initial_prob"": 0.5, ""scale"": 0.25, ""smooth"": ""none"", ""threshold"": 0.4}"
sleep,gru,density_hard,0,objective_e20_bs32_eval5,experiments/sleep/gru/density_hard/seed_0_objective_e20_bs32_eval5,0.45,none,0.25,0.5,0.3366066140975295,0.9901911554692318,0.5024200368691492,0.5291137352606496,0.3354879533903395,0.5306269531800784,0.21565686582057275,0.7039949983208099,0.2393167939518393,-4727,4727,269,12482208,"{""initial_prob"": 0.5, ""scale"": 0.25, ""smooth"": ""none"", ""threshold"": 0.45}"
sleep,gru,density_hard,0,objective_e20_bs32_eval5,experiments/sleep/gru/density_hard/seed_0_objective_e20_bs32_eval5,0.5,none,0.25,0.5,0.5675614859643945,0.9262647788800356,0.7038465270958172,0.783847935621365,0.5430271505725067,0.813457763241888,0.21565686582057275,0.39056687727043166,0.2393167939518393,-958,958,269,12482208,"{""initial_prob"": 0.5, ""scale"": 0.25, ""smooth"": ""none"", ""threshold"": 0.5}"
sleep,gru,density_hard,0,objective_e20_bs32_eval5,experiments/sleep/gru/density_hard/seed_0_objective_e20_bs32_eval5,0.55,none,0.25,0.5,0.7486569557226317,0.6121176271306727,0.6735371530983584,0.7913992449225423,0.5077693315509061,0.857992832678321,0.21565686582057275,0.19567042946247973,0.2393167939518393,-3208,3208,269,12482208,"{""initial_prob"": 0.5, ""scale"": 0.25, ""smooth"": ""none"", ""threshold"": 0.55}"
sleep,gru,density_hard,0,objective_e20_bs32_eval5,experiments/sleep/gru/density_hard/seed_0_objective_e20_bs32_eval5,0.6000000000000001,none,0.25,0.5,0.6568914213572372,0.1302881425494493,0.2174476245814925,0.5432263552500194,0.1219866678702443,0.7755772856853531,0.21565686582057275,0.04746620149255645,0.2393167939518393,-8089,8089,269,12482208,"{""initial_prob"": 0.5, ""scale"": 0.25, ""smooth"": ""none"", ""threshold"": 0.6000000000000001}"
sleep,gru,density_hard,0,objective_e20_bs32_eval5,experiments/sleep/gru/density_hard/seed_0_objective_e20_bs32_eval5,0.65,none,0.25,0.5,0.28522874606408594,0.010310317146279361,0.019901252979630926,0.4405932818292755,0.010050636620814042,0.7569673570573411,0.21565686582057275,0.00865071307896808,0.2393167939518393,-9409,9409,269,12482208,"{""initial_prob"": 0.5, ""scale"": 0.25, ""smooth"": ""none"", ""threshold"": 0.65}"
sleep,gru,density_hard,0,objective_e20_bs32_eval5,experiments/sleep/gru/density_hard/seed_0_objective_e20_bs32_eval5,0.7000000000000001,none,0.25,0.5,0.0,0.0,0.0,0.4308878057000729,0.0,0.7571227782776894,0.21565686582057275,0.0035604277704713782,0.2393167939518393,-9554,9554,269,12482208,"{""initial_prob"": 0.5, ""scale"": 0.25, ""smooth"": ""none"", ""threshold"": 0.7000000000000001}"
sleep,gru,density_hard,0,objective_e20_bs32_eval5,experiments/sleep/gru/density_hard/seed_0_objective_e20_bs32_eval5,0.75,none,0.25,0.5,0.0,0.0,0.0,0.4317077997829125,0.0,0.7596581470201426,0.21565686582057275,0.0010250590280181198,0.2393167939518393,-9561,9561,269,12482208,"{""initial_prob"": 0.5, ""scale"": 0.25, ""smooth"": ""none"", ""threshold"": 0.75}"
sleep,gru,density_hard,0,objective_e20_bs32_eval5,experiments/sleep/gru/density_hard/seed_0_objective_e20_bs32_eval5,0.8,none,0.25,0.5,0.0,0.0,0.0,0.4320386560371119,0.0,0.7606832060481608,0.21565686582057275,0.0,0.2393167939518393,-9578,9578,269,12482208,"{""initial_prob"": 0.5, ""scale"": 0.25, ""smooth"": ""none"", ""threshold"": 0.8}"
sleep,gru,density_hard,0,objective_e20_bs32_eval5,experiments/sleep/gru/density_hard/seed_0_objective_e20_bs32_eval5,0.8500000000000001,none,0.25,0.5,0.0,0.0,0.0,0.4320386560371119,0.0,0.7606832060481608,0.21565686582057275,0.0,0.2393167939518393,-9578,9578,269,12482208,"{""initial_prob"": 0.5, ""scale"": 0.25, ""smooth"": ""none"", ""threshold"": 0.8500000000000001}"
sleep,gru,density_hard,0,objective_e20_bs32_eval5,experiments/sleep/gru/density_hard/seed_0_objective_e20_bs32_eval5,0.9,none,0.25,0.5,0.0,0.0,0.0,0.4320386560371119,0.0,0.7606832060481608,0.21565686582057275,0.0,0.2393167939518393,-9578,9578,269,12482208,"{""initial_prob"": 0.5, ""scale"": 0.25, ""smooth"": ""none"", ""threshold"": 0.9}"
sleep,gru,density_hard,0,objective_e20_bs32_eval5,experiments/sleep/gru/density_hard/seed_0_objective_e20_bs32_eval5,0.9500000000000001,none,0.25,0.5,0.0,0.0,0.0,0.4320386560371119,0.0,0.7606832060481608,0.21565686582057275,0.0,0.2393167939518393,-9578,9578,269,12482208,"{""initial_prob"": 0.5, ""scale"": 0.25, ""smooth"": ""none"", ""threshold"": 0.9500000000000001}"
sleep,gru,density_hard,0,objective_e20_bs32_eval5,experiments/sleep/gru/density_hard/seed_0_objective_e20_bs32_eval5,1.0,none,0.25,0.5,0.0,0.0,0.0,0.4320386560371119,0.0,0.7606832060481608,0.21565686582057275,0.0,0.2393167939518393,-9578,9578,269,12482208,"{""initial_prob"": 0.5, ""scale"": 0.25, ""smooth"": ""none"", ""threshold"": 1.0}"
