dataset,model,objective,run_tag,method,precision_mean,precision_std,precision_count,recall_mean,recall_std,recall_count,f1_mean,f1_std,f1_count,macro_f1_mean,macro_f1_std,macro_f1_count,iou_mean,iou_std,iou_count,accuracy_mean,accuracy_std,accuracy_count,brier_mean,brier_std,brier_count,pred_positive_rate_mean,pred_positive_rate_std,pred_positive_rate_count,true_positive_rate_mean,true_positive_rate_std,true_positive_rate_count,transition_count_error_mean,transition_count_error_std,transition_count_error_count,abs_transition_count_error_mean,abs_transition_count_error_std,abs_transition_count_error_count,objective_label,method_label
sleep,gru,density_hard,objective_e20_bs32_eval5,hazard,0.840647533683148,0.025057338125150822,3,0.9396100431105764,0.031695681970433556,3,0.8867823101174283,0.0011846026634000834,3,0.9241577870665738,0.0007514859911222236,3,0.7965951573304991,0.0019129169835380767,3,0.9425907125833293,0.0016243104245187723,3,0.0860780064660328,0.006052251284624119,3,0.2678214196291767,0.01670921074038228,3,0.23931679395183933,0.0,3,1331.0,367.0844589464392,3,1331.0,367.0844589464392,3,BDL-Hard,Hazard-recursion occupancy
sleep,gru,density_hard,objective_e20_bs32_eval5,integral,0.2621672725377355,0.031005448699407114,3,0.9437982433059432,0.08782904162638744,3,0.40820947419572784,0.027765107295495646,3,0.3124578090410303,0.14888081715833637,3,0.25670412812991966,0.022135319968381997,3,0.3373067222294859,0.1301372785032065,3,0.6626932777705141,0.1301372785032065,3,0.8751100232693872,0.17215264043249864,3,0.23931679395183933,0.0,3,-8592.0,1376.6506455887782,3,8592.0,1376.6506455887782,3,BDL-Hard,Integrated boundary-rate difference
sleep,gru,density_hard,objective_e20_bs32_eval5,peak_fill,0.6858864244307492,0.0290281853079517,3,0.9372670478929782,0.02396179957475563,3,0.791996240206099,0.026147761668326105,3,0.8548330399925499,0.01893106691923398,3,0.6561350326943202,0.03541498020588564,3,0.882041222194022,0.016267651306773143,3,0.11795877780597792,0.01626765130677315,3,0.3272494738110437,0.009651510159986217,3,0.23931679395183933,0.0,3,-251.33333333333334,556.2502434456396,3,429.3333333333333,357.3182521693138,3,BDL-Hard,Boundary peaks to intervals
