dataset,model,objective,run_tag,postprocess_objective,tolerance,mean,std,count
sleep,transformer_4l_64h_4a,density_hard,transformer_offline_e20_bs32_eval5,density_hard,240.0,0.05408267864329854,0.00921529547731606,3
sleep,transformer_4l_64h_4a,density_hard,transformer_offline_e20_bs32_eval5,density_hard,300.0,0.0695269287725974,0.012146136157465905,3
sleep,transformer_4l_64h_4a,density_hard,transformer_offline_e20_bs32_eval5,density_hard,360.0,0.08133014892711876,0.015053894027801188,3
sleep,transformer_4l_64h_4a,seg,transformer_offline_e20_bs32_eval5,seg1,12.0,0.0208205134734232,0.0016662075983117307,3
sleep,transformer_4l_64h_4a,seg,transformer_offline_e20_bs32_eval5,seg2,12.0,0.006501274243081267,0.0006166587121249727,3
sleep,transformer_4l_64h_4a,seg,transformer_offline_e20_bs32_eval5,seg1,36.0,0.1619331246958093,0.013558338224756676,3
sleep,transformer_4l_64h_4a,seg,transformer_offline_e20_bs32_eval5,seg2,36.0,0.05506009735747757,0.0012001036115195846,3
sleep,transformer_4l_64h_4a,seg,transformer_offline_e20_bs32_eval5,seg1,60.0,0.30201588704677684,0.013990757221236473,3
sleep,transformer_4l_64h_4a,seg,transformer_offline_e20_bs32_eval5,seg2,60.0,0.1431204529113754,0.0038712877740424865,3
sleep,transformer_4l_64h_4a,seg,transformer_offline_e20_bs32_eval5,seg1,90.0,0.39053800660604426,0.006021517070075627,3
sleep,transformer_4l_64h_4a,seg,transformer_offline_e20_bs32_eval5,seg2,90.0,0.26042794381608975,0.0005428875093884625,3
sleep,transformer_4l_64h_4a,seg,transformer_offline_e20_bs32_eval5,seg1,120.0,0.432909171742403,0.004079414815533616,3
sleep,transformer_4l_64h_4a,seg,transformer_offline_e20_bs32_eval5,seg2,120.0,0.36860061439311087,0.0025579693852335137,3
sleep,transformer_4l_64h_4a,seg,transformer_offline_e20_bs32_eval5,seg1,150.0,0.4563418376764365,0.0036721030625508654,3
sleep,transformer_4l_64h_4a,seg,transformer_offline_e20_bs32_eval5,seg2,150.0,0.46155933925313697,0.003254983590955036,3
sleep,transformer_4l_64h_4a,seg,transformer_offline_e20_bs32_eval5,seg1,180.0,0.47153004503210466,0.0025477333336780613,3
sleep,transformer_4l_64h_4a,seg,transformer_offline_e20_bs32_eval5,seg2,180.0,0.5376273640933156,0.006743121708253322,3
sleep,transformer_4l_64h_4a,seg,transformer_offline_e20_bs32_eval5,seg1,240.0,0.4899384127854874,0.003098601867267451,3
sleep,transformer_4l_64h_4a,seg,transformer_offline_e20_bs32_eval5,seg2,240.0,0.635227679361792,0.004947537884540274,3
sleep,transformer_4l_64h_4a,seg,transformer_offline_e20_bs32_eval5,seg1,300.0,0.5034553860792532,0.003547935128312271,3
sleep,transformer_4l_64h_4a,seg,transformer_offline_e20_bs32_eval5,seg2,300.0,0.7013063205960682,0.0033722611510052826,3
sleep,transformer_4l_64h_4a,seg,transformer_offline_e20_bs32_eval5,seg1,360.0,0.5137970039836554,0.0032461409721882464,3
sleep,transformer_4l_64h_4a,seg,transformer_offline_e20_bs32_eval5,seg2,360.0,0.7429951601140713,0.003604673976170101,3
sleep,transformer_6l_128h_8a_10d,density_custom,transformer_strong_lr5e4_wd1e2_e20_bs8_eval5,density_custom,12.0,6.142176730262151e-05,,1
sleep,transformer_6l_128h_8a_10d,density_custom,transformer_strong_lr5e4_wd1e2_e20_bs8_eval5,density_custom,36.0,0.0007303675728405,,1
sleep,transformer_6l_128h_8a_10d,density_custom,transformer_strong_lr5e4_wd1e2_e20_bs8_eval5,density_custom,60.0,0.0021950780629428,,1
sleep,transformer_6l_128h_8a_10d,density_custom,transformer_strong_lr5e4_wd1e2_e20_bs8_eval5,density_custom,90.0,0.0046512771645928,,1
sleep,transformer_6l_128h_8a_10d,density_custom,transformer_strong_lr5e4_wd1e2_e20_bs8_eval5,density_custom,120.0,0.0078433976856644,,1
sleep,transformer_6l_128h_8a_10d,density_custom,transformer_strong_lr5e4_wd1e2_e20_bs8_eval5,density_custom,150.0,0.0114025585731078,,1
sleep,transformer_6l_128h_8a_10d,density_custom,transformer_strong_lr5e4_wd1e2_e20_bs8_eval5,density_custom,180.0,0.0156630367885813,,1
sleep,transformer_6l_128h_8a_10d,density_custom,transformer_strong_lr5e4_wd1e2_e20_bs8_eval5,density_custom,240.0,0.0234149993430176,,1
sleep,transformer_6l_128h_8a_10d,density_custom,transformer_strong_lr5e4_wd1e2_e20_bs8_eval5,density_custom,300.0,0.0299256199104559,,1
sleep,transformer_6l_128h_8a_10d,density_custom,transformer_strong_lr5e4_wd1e2_e20_bs8_eval5,density_custom,360.0,0.0347893708974294,,1
sleep,transformer_6l_128h_8a_10d,density_gau,transformer_strong_lr5e4_wd1e2_e20_bs8_eval5,density_gau,12.0,6.201175904982736e-05,,1
sleep,transformer_6l_128h_8a_10d,density_gau,transformer_strong_lr5e4_wd1e2_e20_bs8_eval5,density_gau,36.0,0.000772965967608,,1
sleep,transformer_6l_128h_8a_10d,density_gau,transformer_strong_lr5e4_wd1e2_e20_bs8_eval5,density_gau,60.0,0.002284067902131,,1
sleep,transformer_6l_128h_8a_10d,density_gau,transformer_strong_lr5e4_wd1e2_e20_bs8_eval5,density_gau,90.0,0.0048096981733091,,1
sleep,transformer_6l_128h_8a_10d,density_gau,transformer_strong_lr5e4_wd1e2_e20_bs8_eval5,density_gau,120.0,0.0079968014750491,,1
sleep,transformer_6l_128h_8a_10d,density_gau,transformer_strong_lr5e4_wd1e2_e20_bs8_eval5,density_gau,150.0,0.0116297124444943,,1
sleep,transformer_6l_128h_8a_10d,density_gau,transformer_strong_lr5e4_wd1e2_e20_bs8_eval5,density_gau,180.0,0.0158580310685196,,1
sleep,transformer_6l_128h_8a_10d,density_gau,transformer_strong_lr5e4_wd1e2_e20_bs8_eval5,density_gau,240.0,0.0237119862656512,,1
sleep,transformer_6l_128h_8a_10d,density_gau,transformer_strong_lr5e4_wd1e2_e20_bs8_eval5,density_gau,300.0,0.0303304003432424,,1
sleep,transformer_6l_128h_8a_10d,density_gau,transformer_strong_lr5e4_wd1e2_e20_bs8_eval5,density_gau,360.0,0.0353249285554517,,1
sleep,transformer_6l_128h_8a_10d,density_hard,transformer_strong_lr5e4_wd1e2_e20_bs8_eval5,density_hard,12.0,6.738187352141298e-05,,1
sleep,transformer_6l_128h_8a_10d,density_hard,transformer_strong_lr5e4_wd1e2_e20_bs8_eval5,density_hard,36.0,0.0008228354218571,,1
sleep,transformer_6l_128h_8a_10d,density_hard,transformer_strong_lr5e4_wd1e2_e20_bs8_eval5,density_hard,60.0,0.0023474870528269,,1
sleep,transformer_6l_128h_8a_10d,density_hard,transformer_strong_lr5e4_wd1e2_e20_bs8_eval5,density_hard,90.0,0.0046830439496791,,1
sleep,transformer_6l_128h_8a_10d,density_hard,transformer_strong_lr5e4_wd1e2_e20_bs8_eval5,density_hard,120.0,0.0077743078730746,,1
sleep,transformer_6l_128h_8a_10d,density_hard,transformer_strong_lr5e4_wd1e2_e20_bs8_eval5,density_hard,150.0,0.0113022873090627,,1
sleep,transformer_6l_128h_8a_10d,density_hard,transformer_strong_lr5e4_wd1e2_e20_bs8_eval5,density_hard,180.0,0.0154089182530598,,1
sleep,transformer_6l_128h_8a_10d,density_hard,transformer_strong_lr5e4_wd1e2_e20_bs8_eval5,density_hard,240.0,0.0232214303830141,,1
sleep,transformer_6l_128h_8a_10d,density_hard,transformer_strong_lr5e4_wd1e2_e20_bs8_eval5,density_hard,300.0,0.0296357905917102,,1
sleep,transformer_6l_128h_8a_10d,density_hard,transformer_strong_lr5e4_wd1e2_e20_bs8_eval5,density_hard,360.0,0.0343980428560868,,1
sleep,transformer_6l_128h_8a_10d,seg,transformer_strong_lr5e4_wd1e2_e20_bs8_eval5,seg1,12.0,0.0122548464318766,,1
sleep,transformer_6l_128h_8a_10d,seg,transformer_strong_lr5e4_wd1e2_e20_bs8_eval5,seg2,12.0,0.0150459376246412,,1
sleep,transformer_6l_128h_8a_10d,seg,transformer_strong_lr5e4_wd1e2_e20_bs8_eval5,seg1,36.0,0.1045860294011336,,1
sleep,transformer_6l_128h_8a_10d,seg,transformer_strong_lr5e4_wd1e2_e20_bs8_eval5,seg2,36.0,0.1145426000832858,,1
sleep,transformer_6l_128h_8a_10d,seg,transformer_strong_lr5e4_wd1e2_e20_bs8_eval5,seg1,60.0,0.2189723291983763,,1
sleep,transformer_6l_128h_8a_10d,seg,transformer_strong_lr5e4_wd1e2_e20_bs8_eval5,seg2,60.0,0.2154134100816256,,1
sleep,transformer_6l_128h_8a_10d,seg,transformer_strong_lr5e4_wd1e2_e20_bs8_eval5,seg1,90.0,0.309523961143138,,1
sleep,transformer_6l_128h_8a_10d,seg,transformer_strong_lr5e4_wd1e2_e20_bs8_eval5,seg2,90.0,0.2981258943196688,,1
sleep,transformer_6l_128h_8a_10d,seg,transformer_strong_lr5e4_wd1e2_e20_bs8_eval5,seg1,120.0,0.3567821839616937,,1
sleep,transformer_6l_128h_8a_10d,seg,transformer_strong_lr5e4_wd1e2_e20_bs8_eval5,seg2,120.0,0.3427168142530207,,1
sleep,transformer_6l_128h_8a_10d,seg,transformer_strong_lr5e4_wd1e2_e20_bs8_eval5,seg1,150.0,0.383905394873041,,1
sleep,transformer_6l_128h_8a_10d,seg,transformer_strong_lr5e4_wd1e2_e20_bs8_eval5,seg2,150.0,0.3688657218829884,,1
sleep,transformer_6l_128h_8a_10d,seg,transformer_strong_lr5e4_wd1e2_e20_bs8_eval5,seg1,180.0,0.3998319339806234,,1
sleep,transformer_6l_128h_8a_10d,seg,transformer_strong_lr5e4_wd1e2_e20_bs8_eval5,seg2,180.0,0.3862409434828372,,1
sleep,transformer_6l_128h_8a_10d,seg,transformer_strong_lr5e4_wd1e2_e20_bs8_eval5,seg1,240.0,0.4206160382116977,,1
sleep,transformer_6l_128h_8a_10d,seg,transformer_strong_lr5e4_wd1e2_e20_bs8_eval5,seg2,240.0,0.4059655786828642,,1
sleep,transformer_6l_128h_8a_10d,seg,transformer_strong_lr5e4_wd1e2_e20_bs8_eval5,seg1,300.0,0.4330921453129523,,1
sleep,transformer_6l_128h_8a_10d,seg,transformer_strong_lr5e4_wd1e2_e20_bs8_eval5,seg2,300.0,0.4185180877764397,,1
sleep,transformer_6l_128h_8a_10d,seg,transformer_strong_lr5e4_wd1e2_e20_bs8_eval5,seg1,360.0,0.4440038890794376,,1
sleep,transformer_6l_128h_8a_10d,seg,transformer_strong_lr5e4_wd1e2_e20_bs8_eval5,seg2,360.0,0.4278667635630848,,1
sleep,unet,density_gau,objective_e20_bs32_eval5,density_gau,12.0,0.0784992309644394,0.0043223719633469744,3
sleep,unet,density_gau,objective_e20_bs32_eval5,density_gau,36.0,0.3857015117987435,0.005438120254385238,3
sleep,unet,density_gau,objective_e20_bs32_eval5,density_gau,60.0,0.5415127801488108,0.004301386570990039,3
sleep,unet,density_gau,objective_e20_bs32_eval5,density_gau,90.0,0.610061379865626,0.003560871503571974,3
sleep,unet,density_gau,objective_e20_bs32_eval5,density_gau,120.0,0.6428864820160197,0.0031471174114344027,3
sleep,unet,density_gau,objective_e20_bs32_eval5,density_gau,150.0,0.6656882127094392,0.0048294980844265974,3
sleep,unet,density_gau,objective_e20_bs32_eval5,density_gau,180.0,0.6865687803688078,0.004154988916761599,3
sleep,unet,density_gau,objective_e20_bs32_eval5,density_gau,240.0,0.7037339863223461,0.0038728917889457,3
sleep,unet,density_gau,objective_e20_bs32_eval5,density_gau,300.0,0.7177371237736696,0.003465880442920376,3
sleep,unet,density_gau,objective_e20_bs32_eval5,density_gau,360.0,0.730118554260077,0.0034462935367905716,3
sleep,unet,density_hard,objective_e20_bs32_eval5,density_hard,12.0,0.21018684932000833,0.002250683666504859,3
sleep,unet,density_hard,objective_e20_bs32_eval5,density_hard,36.0,0.4654276635629411,0.003030083426402721,3
sleep,unet,density_hard,objective_e20_bs32_eval5,density_hard,60.0,0.5331423995350295,0.0030856644881122764,3
sleep,unet,density_hard,objective_e20_bs32_eval5,density_hard,90.0,0.5816160855604915,0.002472933204089794,3
sleep,unet,density_hard,objective_e20_bs32_eval5,density_hard,120.0,0.6149340966634617,0.003102686565855318,3
sleep,unet,density_hard,objective_e20_bs32_eval5,density_hard,150.0,0.6379818363569384,0.0038318928743901826,3
sleep,unet,density_hard,objective_e20_bs32_eval5,density_hard,180.0,0.6581665176830852,0.003365897515302006,3
sleep,unet,density_hard,objective_e20_bs32_eval5,density_hard,240.0,0.6772587094173369,0.0026778452438167635,3
sleep,unet,density_hard,objective_e20_bs32_eval5,density_hard,300.0,0.6920748730158683,0.0026390694788760876,3
sleep,unet,density_hard,objective_e20_bs32_eval5,density_hard,360.0,0.704675112189828,0.002048110987873361,3
sleep,unet,seg,objective_e20_bs32_eval5,seg1,12.0,0.013920741181592033,0.005472825574945281,3
sleep,unet,seg,objective_e20_bs32_eval5,seg2,12.0,0.0161287367845032,0.005115234694713936,3
sleep,unet,seg,objective_e20_bs32_eval5,seg1,36.0,0.11018763240583362,0.017333348991343252,3
sleep,unet,seg,objective_e20_bs32_eval5,seg2,36.0,0.12408806770793597,0.013521437868183517,3
sleep,unet,seg,objective_e20_bs32_eval5,seg1,60.0,0.2375114324626395,0.0036484154464112265,3
sleep,unet,seg,objective_e20_bs32_eval5,seg2,60.0,0.2607413152838329,0.01306453996504491,3
sleep,unet,seg,objective_e20_bs32_eval5,seg1,90.0,0.37889493087188536,0.035921645560826485,3
sleep,unet,seg,objective_e20_bs32_eval5,seg2,90.0,0.3938080231518293,0.042043108081812296,3
sleep,unet,seg,objective_e20_bs32_eval5,seg1,120.0,0.4671648757577109,0.05532987585156343,3
sleep,unet,seg,objective_e20_bs32_eval5,seg2,120.0,0.4727511855034095,0.0579910642882725,3
sleep,unet,seg,objective_e20_bs32_eval5,seg1,150.0,0.5157542261766467,0.06377953552010428,3
sleep,unet,seg,objective_e20_bs32_eval5,seg2,150.0,0.5197924514419591,0.06670955793025035,3
sleep,unet,seg,objective_e20_bs32_eval5,seg1,180.0,0.5476172450868196,0.0686734205267301,3
sleep,unet,seg,objective_e20_bs32_eval5,seg2,180.0,0.5483971052229936,0.07050637989853716,3
sleep,unet,seg,objective_e20_bs32_eval5,seg1,240.0,0.5850165963730759,0.07339335014241098,3
sleep,unet,seg,objective_e20_bs32_eval5,seg2,240.0,0.5880816591517657,0.07666257216507996,3
sleep,unet,seg,objective_e20_bs32_eval5,seg1,300.0,0.6068994004613516,0.07587563569037954,3
sleep,unet,seg,objective_e20_bs32_eval5,seg2,300.0,0.6104667228924537,0.08002061115754311,3
sleep,unet,seg,objective_e20_bs32_eval5,seg1,360.0,0.6209551532054262,0.07666414668487527,3
sleep,unet,seg,objective_e20_bs32_eval5,seg2,360.0,0.6249029615126053,0.08086063774663438,3
sleep,unet_t,density_gau,objective_e20_bs32_eval5,density_gau,12.0,0.0395332356137487,0.0046446428050125645,3
sleep,unet_t,density_gau,objective_e20_bs32_eval5,density_gau,36.0,0.23438157673946078,0.026290149723690166,3
sleep,unet_t,density_gau,objective_e20_bs32_eval5,density_gau,60.0,0.3746345191970821,0.03629070876219403,3
sleep,unet_t,density_gau,objective_e20_bs32_eval5,density_gau,90.0,0.4561873881232128,0.041819462628743635,3
sleep,unet_t,density_gau,objective_e20_bs32_eval5,density_gau,120.0,0.4983418922068421,0.03958624455523962,3
sleep,unet_t,density_gau,objective_e20_bs32_eval5,density_gau,150.0,0.5211535354162479,0.04133205488913304,3
sleep,unet_t,density_gau,objective_e20_bs32_eval5,density_gau,180.0,0.5366265482954371,0.0411365408283387,3
sleep,unet_t,density_gau,objective_e20_bs32_eval5,density_gau,240.0,0.5536307740039111,0.042852375843544496,3
sleep,unet_t,density_gau,objective_e20_bs32_eval5,density_gau,300.0,0.5686784324962534,0.04274941957165622,3
sleep,unet_t,density_gau,objective_e20_bs32_eval5,density_gau,360.0,0.5800767417459217,0.043792514855525766,3
sleep,unet_t,density_hard,objective_e20_bs32_eval5,density_hard,12.0,0.14034447900300415,0.004524830818732095,3
sleep,unet_t,density_hard,objective_e20_bs32_eval5,density_hard,36.0,0.3373893786936846,0.0029431333086525923,3
sleep,unet_t,density_hard,objective_e20_bs32_eval5,density_hard,60.0,0.39852017102462883,0.004265646742952905,3
sleep,unet_t,density_hard,objective_e20_bs32_eval5,density_hard,90.0,0.444382432854221,0.004653650024531546,3
sleep,unet_t,density_hard,objective_e20_bs32_eval5,density_hard,120.0,0.47548676749516733,0.00419215859103638,3
sleep,unet_t,density_hard,objective_e20_bs32_eval5,density_hard,150.0,0.4955357556479909,0.0049770276157188025,3
sleep,unet_t,density_hard,objective_e20_bs32_eval5,density_hard,180.0,0.5108983704088169,0.005243316504776838,3
sleep,unet_t,density_hard,objective_e20_bs32_eval5,density_hard,240.0,0.5300223699220308,0.00640071703550752,3
sleep,unet_t,density_hard,objective_e20_bs32_eval5,density_hard,300.0,0.5450311689347,0.007179696107809683,3
sleep,unet_t,density_hard,objective_e20_bs32_eval5,density_hard,360.0,0.5579610936886786,0.007873588447234027,3
sleep,unet_t,seg,objective_e20_bs32_eval5,seg1,12.0,0.008340335708624932,0.0034606106494125526,3
sleep,unet_t,seg,objective_e20_bs32_eval5,seg2,12.0,0.010445856775185702,0.004057858428739714,3
sleep,unet_t,seg,objective_e20_bs32_eval5,seg1,36.0,0.06271359511862856,0.022822034357036128,3
sleep,unet_t,seg,objective_e20_bs32_eval5,seg2,36.0,0.07614824299411622,0.026870862105761673,3
sleep,unet_t,seg,objective_e20_bs32_eval5,seg1,60.0,0.13543252648240334,0.0504719764486503,3
sleep,unet_t,seg,objective_e20_bs32_eval5,seg2,60.0,0.1563407174006601,0.05516049983061032,3
sleep,unet_t,seg,objective_e20_bs32_eval5,seg1,90.0,0.21580741256868138,0.0785449699166073,3
sleep,unet_t,seg,objective_e20_bs32_eval5,seg2,90.0,0.23981190534091232,0.08171218797852954,3
sleep,unet_t,seg,objective_e20_bs32_eval5,seg1,120.0,0.2716294304916839,0.09324293589143935,3
sleep,unet_t,seg,objective_e20_bs32_eval5,seg2,120.0,0.2955982302215049,0.09291205475843833,3
sleep,unet_t,seg,objective_e20_bs32_eval5,seg1,150.0,0.3107343653560402,0.10141050421212384,3
sleep,unet_t,seg,objective_e20_bs32_eval5,seg2,150.0,0.33640365189202975,0.09704215666945638,3
sleep,unet_t,seg,objective_e20_bs32_eval5,seg1,180.0,0.3362038804051783,0.10708925681190429,3
sleep,unet_t,seg,objective_e20_bs32_eval5,seg2,180.0,0.3638672505509812,0.10033136659022923,3
sleep,unet_t,seg,objective_e20_bs32_eval5,seg1,240.0,0.36987018734768107,0.11257122801509602,3
sleep,unet_t,seg,objective_e20_bs32_eval5,seg2,240.0,0.40237919095796015,0.10320031476461577,3
sleep,unet_t,seg,objective_e20_bs32_eval5,seg1,300.0,0.39216081603080327,0.11535719681923289,3
sleep,unet_t,seg,objective_e20_bs32_eval5,seg2,300.0,0.4272919900031574,0.1044613524645865,3
sleep,unet_t,seg,objective_e20_bs32_eval5,seg1,360.0,0.4071063517491737,0.1166695774242103,3
sleep,unet_t,seg,objective_e20_bs32_eval5,seg2,360.0,0.4435579700893921,0.10429114112645031,3
